word_freq_make;word_freq_address;word_freq_all;word_freq_3d;word_freq_our;word_freq_over;word_freq_remove;word_freq_internet;word_freq_order;word_freq_mail;word_freq_receive;word_freq_will;word_freq_people;word_freq_report;word_freq_addresses;word_freq_free;word_freq_business;word_freq_email;word_freq_you;word_freq_credit;word_freq_your;word_freq_font;word_freq_000;word_freq_money;word_freq_hp;word_freq_hpl;word_freq_george;word_freq_650;word_freq_lab;word_freq_labs;word_freq_telnet;word_freq_857;word_freq_data;word_freq_415;word_freq_85;word_freq_technology;word_freq_1999;word_freq_parts;word_freq_pm;word_freq_direct;word_freq_cs;word_freq_meeting;word_freq_original;word_freq_project;word_freq_re;word_freq_edu;word_freq_table;word_freq_conference;"char_freq_;";char_freq_(;char_freq_[;char_freq_!;char_freq_$;char_freq_#;capital_run_length_average;capital_run_length_longest;capital_run_length_total;spam_class
0;65;98;0;32;0;0;0;0;0;0;65;0;0;0;32;0;13;261;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;53;0;477;0;0;4273;121;312;1
0;0;0;0;89;0;0;0;0;0;0;89;0;0;0;0;0;0;178;0;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;1336;0;0;6611;51;238;1
33;0;33;0;0;0;66;0;0;0;0;132;0;0;0;66;99;0;264;0;99;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;116;0;406;464;348;6932;43;513;1
0;0;94;0;0;0;94;0;0;188;0;188;0;0;0;0;0;0;471;0;94;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;1305;0;2571;20;36;1
73;0;36;0;36;36;11;0;0;0;0;36;0;0;0;36;184;73;258;0;11;0;36;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;435;62;0;4411;190;300;1
0;66;66;0;133;33;33;0;33;0;33;33;0;0;0;33;66;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;266;0;372;159;0;1894;14;161;1
0;3;75;0;3;0;15;0;0;45;15;0;15;0;15;15;0;75;15;15;6;0;0;0;0;0;0;15;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;352;2;41;5938;149;1057;1
57;0;172;0;0;0;0;57;0;0;0;57;172;0;0;0;57;0;459;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;396;99;0;2333;11;70;1
0;0;0;0;0;0;104;0;0;0;0;104;0;0;0;0;104;0;366;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;248;0;621;62;62;3902;59;160;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1
0;28;84;0;28;0;14;0;0;42;14;0;14;0;14;14;0;7;42;14;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;583;0;67;5415;132;991;1
51;25;49;0;4;23;4;32;38;81;21;9;79;124;2;21;36;4;349;0;154;0;109;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;58;0;308;672;128;5459;193;3243;1
7;0;35;0;7;35;7;0;7;0;0;0;7;0;0;0;105;0;316;0;14;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;23;0;0;4596;60;262;1
3;0;123;0;154;92;61;92;3;3;0;3;0;0;0;0;3;0;247;92;92;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;45;0;728;182;0;4339;60;243;1
0;0;84;0;56;0;0;56;0;0;0;0;0;0;0;28;0;0;113;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;278;0;46;0;0;1661;6;118;1
0;7;105;0;35;0;0;0;0;0;0;7;0;0;0;35;0;14;246;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;56;0;897;0;0;443;121;350;1
56;0;32;0;113;8;0;0;16;0;8;72;56;0;0;24;113;0;46;0;201;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;121;0;337;54;0;3502;79;606;1
0;26;26;0;39;0;13;0;0;26;0;26;26;0;13;26;0;13;314;26;144;733;13;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;22;22;889;12454;107;1096;1
0;0;129;0;0;129;0;0;0;0;0;0;0;0;0;259;0;0;129;0;129;129;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;0;1098;0;439;3571;36;125;1
9;38;57;0;48;38;0;0;0;38;0;153;19;0;9;0;9;0;355;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;246;894;12;4;70;640;1
34;0;17;0;102;0;0;0;68;102;0;0;0;0;0;0;0;0;34;102;68;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;902;106;0;664;1327;1328;1
0;8;0;0;8;0;8;0;0;8;0;0;0;0;0;8;8;8;161;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;269;0;0;3115;19;81;1
0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1111;0;0;1409;10;31;1
0;0;28;0;16;18;0;0;0;0;2;9;11;0;0;0;0;0;14;0;2;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;116;21;3;0;0;16644;154;9088;1
82;0;0;0;41;0;82;0;0;0;0;82;0;0;0;0;41;0;246;0;123;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;171;0;513;114;0;2953;44;189;1
0;42;0;0;42;42;0;0;0;0;0;0;0;0;0;42;0;42;42;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;8;0;644;161;0;2522;14;111;1
1;1;7;0;6;2;4;1;141;8;1;5;0;0;0;1;0;111;222;4;192;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;26;991;39;32;3173;56;1044;1
0;0;28;0;16;18;0;0;0;0;2;9;11;0;0;0;0;0;14;0;2;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;116;21;34;0;0;16587;154;9090;1
87;17;52;0;0;32;0;4;29;42;39;137;87;169;0;32;54;22;347;29;132;0;34;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;4;0;16;58;0;64;166;183;3697;117;3498;1
43;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;43;129;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;61;0;0;1456;13;67;1
0;81;61;0;0;102;0;2;4;61;0;225;0;0;0;0;61;0;286;0;102;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;158;63;0;2;31;156;1
232;0;77;0;155;0;0;0;0;0;0;77;0;0;0;77;0;0;232;0;77;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;134;0;671;0;0;1295;515;518;1
8;8;48;0;16;24;0;0;24;8;0;56;0;0;0;0;0;8;88;8;48;457;4;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;202;326;8763;102;1481;1
7;0;55;0;63;23;7;23;0;23;7;55;63;0;0;47;31;31;276;0;149;0;55;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1132;77;12;3382;77;707;1
52;42;35;0;14;3;3;1;56;8;28;7;56;119;3;24;45;0;319;0;143;0;38;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;77;0;453;543;119;6305;286;2207;1
4;18;32;0;25;18;3;101;4;4;1;72;65;36;25;54;36;36;305;14;141;0;29;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;12;42;73;337;141;0;3305;181;1613;1
0;0;222;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;439;0;3;11;24;1
0;0;0;0;191;0;31;31;0;31;63;159;63;0;63;0;63;223;319;0;159;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;92;0;323;0;0;215;18;86;1
0;75;25;0;0;0;0;5;0;5;25;75;0;0;0;15;0;15;426;0;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;18;0;0;0;0;1023;3;86;1
0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;223;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;2263;24;86;1
0;0;129;0;0;129;0;0;0;0;0;0;0;0;0;259;0;0;129;0;129;129;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;0;1098;0;439;3571;36;125;1
0;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;0;258;0;172;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;3851;0;0;13266;70;199;1
0;0;0;0;59;0;59;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;59;0;0;0;0;52;0;52;105;0;2886;27;127;1
1;2;101;0;8;8;5;0;8;1;3;7;3;0;161;1;0;111;131;2;7;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;11;0;49;158;15;855;669;1351;1
0;33;33;0;165;33;66;0;0;16;16;99;0;0;0;82;33;16;281;0;99;0;49;33;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;74;248;49;49;6161;350;727;1
4;26;93;0;0;8;0;8;8;12;0;8;4;0;146;0;26;226;24;53;106;0;8;93;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;217;39;11463;525;1112;1
1;2;101;0;8;8;5;0;8;1;3;7;3;0;161;1;0;111;131;2;7;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;11;0;49;158;15;855;669;1351;1
15;21;58;0;15;15;5;1;0;42;1;95;42;5;5;0;0;36;316;0;158;0;52;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;184;0;406;388;36;4829;116;1589;1
1;1;71;0;51;2;2;1;143;82;1;51;0;0;0;1;0;102;215;41;184;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;264;974;396;33;3163;56;1028;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118;17481;49;472;1
0;0;71;0;71;0;0;0;0;0;0;0;0;0;0;71;0;143;215;0;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;128;0;0;1779;11;105;1
0;81;147;0;13;0;98;98;32;179;0;81;0;0;32;49;65;0;98;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;0;0;0;0;0;0;0;247;0;179;674;0;2922;113;640;1
1;1;7;0;6;2;4;1;141;8;1;6;0;0;0;1;0;101;222;4;202;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;265;977;397;33;316;56;1046;1
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8166;19;49;1
0;0;0;0;84;127;42;0;0;42;42;42;0;0;0;0;0;42;211;0;127;0;338;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;42;0;0;0;97;97;1171;244;39;0;26405;363;977;1
11;11;47;0;0;11;23;0;35;35;11;94;11;0;0;11;0;0;376;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;233;0;287;107;35;3439;64;509;1
0;37;0;0;0;74;112;0;0;0;74;149;74;0;0;37;0;149;449;0;187;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;223;0;2021;10;93;1
24;0;99;0;99;0;49;99;0;24;0;49;0;0;0;49;99;74;198;74;99;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;0;847;77;0;3219;114;499;1
4;14;32;0;25;18;3;101;4;4;1;72;65;36;25;54;36;32;305;14;145;0;29;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;12;42;73;343;141;0;3328;181;1621;1
95;0;47;95;0;95;0;0;47;0;47;0;0;0;142;47;47;238;0;0;95;0;0;47;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;791;0;169;452;113;964;259;723;1
0;0;0;0;0;63;0;158;31;63;0;95;0;0;0;0;0;0;126;0;63;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;206;206;0;4171;76;292;1
0;0;0;0;47;0;141;0;0;0;47;47;0;0;0;47;0;188;141;47;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;0;4041;54;194;1
0;81;147;0;13;0;98;98;32;179;0;81;0;0;32;49;65;0;98;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;0;0;0;0;0;0;0;246;0;179;673;0;2922;113;640;1
0;0;0;0;47;0;141;0;0;0;47;47;0;0;0;47;0;188;141;47;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;288;0;3745;54;191;1
0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;196;0;196;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;0;0;3214;22;45;1
0;0;47;0;7;0;7;23;0;0;0;47;0;0;0;165;7;23;212;0;165;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;23;0;0;0;0;37;37;1362;37;0;5236;111;576;1
0;0;0;0;38;38;38;38;0;0;38;0;0;0;0;38;0;0;35;0;194;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;208;12;104;1
33;0;165;0;99;0;33;0;66;132;0;0;0;0;0;0;0;0;33;99;66;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859;101;0;33725;1146;1349;1
32;0;164;0;98;0;32;0;65;131;0;0;0;0;0;0;0;0;32;98;65;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858;101;0;33725;1146;1349;1
0;2;61;0;103;0;41;2;0;2;0;41;2;0;206;2;0;247;206;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;238;34;0;3632;32;247;1
1;2;101;0;8;8;5;0;8;1;3;7;3;0;161;1;0;111;131;2;7;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;11;0;49;158;15;855;669;1351;1
16;24;124;0;41;58;49;33;66;66;24;124;16;0;66;82;16;157;232;16;116;0;91;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;132;0;25;224;13;5872;581;1339;1
16;24;124;0;41;58;49;33;66;66;24;124;16;0;66;82;16;157;232;16;116;0;91;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;132;0;25;224;26;5872;581;1339;1
93;0;93;0;93;93;0;93;0;0;0;0;93;0;0;0;0;0;373;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;0;343;171;0;2235;15;38;1
0;0;163;0;0;65;0;0;0;0;32;32;0;0;0;32;0;0;196;98;294;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;276;83;166;38;33;228;1
0;0;0;0;39;39;39;39;0;0;39;0;0;0;0;39;0;0;352;0;196;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;194;12;97;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1055;3;38;1
0;36;0;0;0;36;147;0;0;36;36;73;0;0;0;36;0;11;22;0;73;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;367;61;122;4;36;264;1
0;0;24;0;72;0;0;0;48;0;0;48;0;0;0;0;0;96;96;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;328;0;0;174;48;141;1
17;0;17;17;144;34;5;5;5;5;5;51;28;5;0;0;69;5;414;23;109;17;74;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;161;3;2051;51;521;1
98;0;32;0;98;0;0;0;0;0;0;0;98;0;0;65;0;0;36;0;393;0;32;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529;411;0;3964;132;222;1
7;64;64;0;35;71;57;14;114;5;7;35;21;0;1;14;7;114;15;0;114;0;35;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;8;0;309;103;0;4923;117;1295;1
0;0;71;0;89;17;17;0;0;124;17;0;0;0;89;0;17;35;124;17;142;641;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;216;836;8523;58;895;1
0;0;38;0;115;38;0;19;19;0;0;172;0;0;0;0;19;0;403;0;23;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;31;0;349;0;0;5886;105;312;1
0;0;72;0;291;0;72;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;373;0;124;124;0;1781;12;114;1
0;0;22;0;67;0;0;0;44;0;0;44;0;0;0;0;0;89;89;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;305;0;0;1895;48;163;1
0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;135;0;0;135;0;0;0;27;0;135;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1836;0;0;3285;19;92;1
0;53;53;0;8;0;26;26;0;26;0;53;53;53;0;0;0;0;215;26;8;0;0;0;26;26;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2779;21;164;1
0;0;89;0;179;44;0;0;0;0;0;44;0;0;0;134;0;0;224;0;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;0;0;1968;11;124;1
0;0;34;0;0;0;34;0;0;34;0;34;0;0;0;68;34;34;68;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;0;0;393;0;224;56;0;2257;17;158;1
0;0;52;0;158;0;105;0;0;105;52;158;0;0;0;52;0;0;105;0;52;0;0;0;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;282;23;110;1
0;0;0;0;43;43;43;0;0;43;0;43;0;0;0;0;0;0;87;0;0;917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;1047;9269;89;482;1
0;0;67;0;27;27;13;0;13;27;0;4;4;0;0;0;27;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;21;0;0;1728;12;204;1
24;0;24;0;0;48;24;0;0;48;24;72;12;0;0;168;72;0;192;0;168;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677;828;15;4333;52;429;1
0;18;11;0;73;73;73;9;83;27;27;64;27;0;147;9;0;12;138;18;64;0;55;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;9;9;0;0;0;94;0;432;135;13;8445;696;1478;1
0;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1
0;0;34;0;0;0;34;0;0;34;0;34;0;0;0;68;34;34;68;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;0;0;393;0;225;56;0;2257;17;158;1
68;17;51;0;34;0;51;0;0;51;0;51;51;17;17;34;17;102;496;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;63;95;0;126;0;0;2285;40;224;1
0;115;86;0;57;28;57;0;0;28;0;57;0;0;0;172;0;86;432;0;201;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;19;0;3423;6584;56;349;1
0;0;0;0;0;0;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291;0;0;2444;8;44;1
0;0;75;0;75;0;5;25;0;101;0;25;151;0;75;0;0;151;202;0;151;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;78;0;432;432;0;2375;19;247;1
0;0;32;0;65;32;32;32;0;0;65;13;0;0;0;98;0;65;261;261;326;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;103;0;103;585;137;234;1
0;67;67;0;5;0;16;16;0;0;0;33;67;67;5;0;0;0;252;5;151;0;0;16;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;105;52;2;32;260;1
0;66;66;0;49;0;16;16;0;0;0;33;66;49;66;0;0;0;247;49;148;0;0;16;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;76;101;5;203;32;264;1
0;69;69;0;51;0;17;17;0;0;0;34;69;69;69;0;0;0;259;51;155;0;0;17;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;106;53;2;32;260;1
0;0;147;0;0;11;36;0;0;0;36;36;0;0;0;36;0;0;221;11;295;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;435;932;186;2932;33;173;1
46;33;2;0;13;53;6;2;0;113;33;66;93;0;2;0;0;0;36;0;113;0;13;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;38;0;41;192;115;4754;268;813;1
0;0;56;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;169;0;56;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493;197;394;0;394;3537;22;237;1
0;67;67;0;5;0;16;16;0;0;0;33;67;67;5;0;0;0;237;5;152;0;0;16;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;107;53;2015;32;258;1
0;0;0;0;76;38;38;38;0;0;38;0;0;0;0;38;0;0;346;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;117;0;0;2061;12;101;1
0;0;0;0;93;0;0;0;0;93;0;0;0;0;0;0;0;0;28;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11066;73;166;1
0;0;0;0;369;56;0;56;56;56;0;0;0;0;0;0;34;0;85;113;56;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;371;46;0;1458;97;452;1
0;0;0;0;94;0;0;0;0;94;0;0;0;0;0;0;0;0;283;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10533;65;158;1
26;8;26;0;53;8;8;8;97;62;8;115;8;7;17;35;8;0;416;26;221;0;17;15;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;44;0;339;162;14;4137;74;753;1
0;47;47;0;141;0;47;0;0;47;47;94;0;0;0;94;0;0;188;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;1102;6;54;1
